m/z,20201003-ZJ-POS-MSE-AF1,20201003-ZJ-POS-MSE-AF2,20201003-ZJ-POS-MSE-AF3,20201003-ZJ-POS-MSE-AF4,20201003-ZJ-POS-MSE-AF5,20201003-ZJ-POS-MSE-AF6,20201003-ZJ-POS-MSE-AF7,20201003-ZJ-POS-MSE-AF8,20201003-ZJ-POS-MSE-AF9,20201003-ZJ-POS-MSE-AF10,20201003-ZJ-POS-MSE-AF11,20201003-ZJ-POS-MSE-AF12,20201003-ZJ-POS-MSE-AF13,20201003-ZJ-POS-MSE-AF14,20201003-ZJ-POS-MSE-AF15,20201003-ZJ-POS-MSE-F1,20201003-ZJ-POS-MSE-F2,20201003-ZJ-POS-MSE-F3,20201003-ZJ-POS-MSE-F4,20201003-ZJ-POS-MSE-F5,20201003-ZJ-POS-MSE-F6,20201003-ZJ-POS-MSE-F7,20201003-ZJ-POS-MSE-F8,20201003-ZJ-POS-MSE-F9,20201003-ZJ-POS-MSE-F10,20201003-ZJ-POS-MSE-F11,20201003-ZJ-POS-MSE-F12,20201003-ZJ-POS-MSE-F13,20201003-ZJ-POS-MSE-F14,20201003-ZJ-POS-MSE-F15,20201003-ZJ-POS-MSE-T1,20201003-ZJ-POS-MSE-T2,20201003-ZJ-POS-MSE-T3,20201003-ZJ-POS-MSE-T4,20201003-ZJ-POS-MSE-T5,20201003-ZJ-POS-MSE-T6,20201003-ZJ-POS-MSE-T7,20201003-ZJ-POS-MSE-T8,20201003-ZJ-POS-MSE-T9,20201003-ZJ-POS-MSE-T10,20201003-ZJ-POS-MSE-T11,20201003-ZJ-POS-MSE-T12,20201003-ZJ-POS-MSE-T13,20201003-ZJ-POS-MSE-T14,20201003-ZJ-POS-MSE-T15
1638.468113,37924.51404,43657.58693,44761.2814,38283.90307,40665.78192,29745.73651,30961.38321,43465.66145,3454.680628,37425.44708,22586.31367,41871.82633,37383.10736,38853.68813,35921.74624,42972.74399,34470.55136,27911.53798,29606.47402,46450.06165,3467.323391,13773.86332,15216.65408,34227.25517,37687.84556,55061.78809,52745.94948,23902.87355,32954.66043,9647.426701,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1654.461415,18258.33191,24425.4674,29412.56909,25087.64177,26350.09626,23836.28864,54634.1233,28329.54218,62627.88671,21699.14016,29598.10891,19533.54686,15704.31441,22329.4668,22551.39674,22192.55526,19189.2784,15609.40915,86638.13979,64498.48882,7170.381738,39734.97835,7578.93544,12809.79672,33881.90584,20677.67353,21885.43324,18330.73912,14729.49942,4495.762435,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1456.07587,33434.84493,33516.28579,39565.57844,37413.04227,35716.42305,38344.05844,35268.49039,42797.42336,26142.92579,40596.80928,28198.11991,43524.45655,28814.26205,28081.02053,29111.66561,38720.33433,33313.53053,30461.01236,4287.986351,32463.48741,6763.222326,36768.52691,4974.388371,23303.15339,41639.21573,39008.83384,35227.65584,34065.08285,33895.7225,23406.69389,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2163.402226,18157.07466,17993.15003,23485.24016,19017.16271,18511.66792,17058.63968,94845.40583,20276.19342,26163.06871,17751.89467,48371.57846,15273.78488,14852.07694,16055.8293,16623.40334,17143.19215,17041.33991,12253.17446,28069.83738,105187.9315,5547.827095,61269.10525,18048.20022,12643.70518,26432.21202,25230.88343,21825.56868,10995.52712,14191.79795,5218.359228,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1920.441305,5876.349101,6497.512357,10710.04725,7007.992876,7332.192705,5239.967557,40512.00245,8074.384762,17417.17085,7058.082709,44370.09986,7867.057266,6645.675402,7599.879321,6389.567297,9400.916197,12667.35762,10475.94851,29561.33739,39662.446,3279.703939,116497.5052,6225.097265,4603.004663,45829.36093,10797.01778,6687.158061,25733.48743,12699.08525,19319.8646,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2359.736027,27201.11141,26333.59511,27269.3821,26379.72809,26537.2356,27095.82888,31054.74215,30669.00561,22290.15101,30641.34378,21783.77591,27659.98579,22008.22571,22612.10508,22754.07445,27687.29895,27411.20696,21991.92753,26044.15606,28815.05478,10122.84792,18490.04538,24789.04557,22947.68169,33022.57341,36188.08668,33582.08129,27756.15424,25157.87438,29178.20961,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1800.345294,35882.59169,36305.87178,35310.46508,38988.71732,37984.67401,43817.32807,12977.12925,42445.5666,32378.60816,33980.53377,9281.598585,32459.586,28442.02997,36298.59541,29243.42473,37610.05555,31108.22931,29923.98407,22722.81075,10269.55838,1088.634274,1794.941758,23983.4943,27701.16474,32584.07695,49739.11074,42730.26949,49279.44914,18959.99882,15988.47213,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2184.731878,34485.56696,40273.8585,42700.39815,35547.28768,37801.32449,24478.31195,30724.6033,38804.38366,3567.031588,31234.84934,21471.32922,32862.88825,36053.60516,38752.78364,33765.4888,38065.60358,30540.70779,23222.28394,25365.006,48954.72929,1992.709192,9586.866556,11477.91023,32148.12785,32465.74859,49711.21374,47412.49725,18879.45723,26657.12301,7931.55169,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2178.664432,24391.158,32814.52141,36415.89878,34137.42372,36897.13371,30736.75554,41203.90713,39510.27502,23903.28447,30650.9348,25774.4808,31898.68794,25757.56904,28799.89932,32295.46473,15109.30892,24702.21412,20044.15828,nan,18527.03869,1343.983324,35987.42863,19840.72904,15612.32481,26391.64678,22236.7556,16536.76934,15831.33466,16957.47712,9712.772954,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
357.3257882,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,2348.313644,2334.391619,2954.813563,3058.477426,2754.268892,1532.312781,2268.169263,3680.269196,3189.440869,1768.636353,3758.72194,3678.941162,3374.172993,2792.212006,761.4756012
398.3704646,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,30125.45991,31857.82391,55413.10016,32000.87238,12603.35292,23565.82917,24606.81542,nan,12021.15516,7537.388941,nan,25371.00649,55174.03727,19885.44057,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1924.919754,16898.96148,22613.04876,24238.37404,17162.55312,21330.73565,8941.656267,28405.80754,16643.5875,24196.93674,20126.39852,25904.8523,13854.38997,17694.19187,18100.29871,18633.08302,24126.58148,21353.41554,16421.88466,3698.849591,35489.09129,8732.876425,5130.208393,95471.51218,14233.17664,21369.95427,18542.77602,28960.10693,28766.59227,18719.9717,7220.822415,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
439.5709614,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,1519.761702,1217.851761,491.7637763,73.92182922,581.9029827,743.9670868,1583.325821,1140.506878,3255.408356,8346.230738,1936.78612,1664.149626,1544.390229,2637.953493,8555.706812
1936.432875,3675.983616,5707.811144,12632.497,6742.600303,10657.32341,5809.425469,23682.60938,8515.443385,53532.43036,5619.121379,27839.10881,6290.36688,5299.228828,8097.294134,6994.190713,12780.70417,16153.56725,11879.92434,1775.54616,13463.97929,896.0018594,114315.2008,4755.508979,4115.985842,40951.42922,6704.910772,4874.491619,74566.96998,8420.720902,11287.93528,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1944.282892,16623.55123,14356.64046,16778.70469,14139.3613,12708.70037,10428.51958,52899.51449,15005.06351,19219.24723,15961.58199,35330.49518,12312.24674,11396.31746,10671.06058,11712.13873,17275.98095,16023.35901,12614.1227,23522.52763,39916.46932,6173.186244,40688.65534,20854.73145,13318.11975,30658.88283,26261.55929,18044.90213,15903.36464,14045.82177,31196.06868,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2183.04705,24003.69622,26841.76388,31332.51838,29721.39722,30661.49261,29455.12655,32478.85051,35013.62829,19431.68201,29405.94048,22343.34861,30226.89103,21931.39902,25481.07825,25578.50182,23798.14448,24341.95555,21591.33684,2254.64991,28199.38721,2496.91581,33507.19711,2375.675797,16988.37897,29378.47658,27448.37629,22250.37642,22854.86384,21203.25296,13090.0415,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1962.39796,29362.67066,32794.69719,37561.94038,36853.8411,43035.63848,31281.13406,5524.367691,43147.09588,3980.077101,33322.15817,2545.119072,32982.16485,24607.52848,30811.67272,33103.40212,26316.6104,29645.05508,21606.34562,nan,832.0415609,71.87275691,654.4096149,10850.57209,22666.5397,25570.00244,31242.74557,28890.39186,5303.181715,13573.16091,1446.146927,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1734.296221,27398.91151,33468.17682,37332.65493,35930.17675,45254.1534,29374.37894,3259.596211,43150.87128,3479.229948,31929.81096,463.294981,36722.84822,27469.8358,25165.72018,37783.68969,19509.64819,31018.0673,23431.52114,nan,5002.580069,174.2886362,3230.863913,297.2979136,19779.70365,24504.70775,34038.71261,33480.33003,5770.851682,13620.81932,5439.566441,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2074.327974,24410.33507,27853.55845,30473.25241,28096.46726,26916.31572,28037.06426,36543.75359,30971.95675,19096.49286,29271.55493,19363.09636,26024.37688,21738.8448,23335.30794,22775.8653,27512.45526,25747.24018,19212.99215,891.5853954,25482.32152,2327.447629,8796.249114,31436.90905,21837.1269,29523.03971,37560.29723,33261.65435,13010.24233,19114.67164,12428.46148,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2264.585984,2466.644635,4421.857197,6467.691975,4042.846583,4533.499963,4265.603056,172051.5861,5472.43537,42419.75929,3575.808138,70913.31459,4161.752261,4552.744046,6569.250004,4509.924118,8613.811437,5327.596275,3801.152168,41626.62691,33656.10461,6062.892834,525.5585957,32743.5462,2232.424917,10854.29951,5344.315751,4186.446782,25304.17883,7723.644329,57407.18849,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2112.500606,17294.33055,14393.77419,19176.31859,15475.20843,12569.29697,12445.85812,135614.0359,14456.90307,8879.000937,16375.1319,40606.39415,11955.97527,10529.6863,9008.76563,11658.7072,13344.23629,14717.10021,9578.068815,nan,51187.52606,786.7318106,37241.74341,38950.55424,12090.88671,16080.60611,23601.27871,16353.02644,1632.684671,10328.75992,4450.014194,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1916.583188,23624.80633,26844.92305,25478.16295,27747.09534,28470.42245,27513.39782,19739.26975,31489.51452,24105.24842,27761.84437,13254.7847,26182.22623,19534.56536,24238.13086,23849.04879,27535.44792,26236.38075,21203.49678,5208.528497,11269.13419,3036.497129,4913.527769,13070.25737,22343.34849,30168.31722,32462.41914,28891.37526,26823.17468,18787.60557,24506.12503,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
305.3795752,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,3284.102588,1592.829147,2448.852417,1213.520813,1359.489595,1096.592523,1521.091228,3635.827102,3772.999194,2178.693806,2470.905814,2924.869557,2470.482629,1798.862947,271.0090618
1916.249503,23117.65021,26331.90807,26126.42941,27031.35738,28490.22249,28245.34464,19489.96441,32162.51742,23784.38299,27848.22977,13793.63023,26021.28492,19671.12256,23685.47713,23900.90727,27100.31354,26129.03611,20702.08131,5390.548118,11737.72475,3248.658022,4808.938776,12660.84239,22646.32572,29939.77015,33651.77293,28325.5366,26349.34504,19214.61533,24052.02972,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1767.165764,19448.4477,24420.94624,25825.29648,26040.35753,27445.11616,26198.13774,17932.2856,30871.95902,22837.58101,23788.51473,19650.62109,27427.00407,20693.50103,24317.49527,23142.45737,17377.44949,20504.77873,18730.79013,1326.646766,11992.42959,3440.341226,8911.046885,10976.43765,16351.4471,27813.12957,20971.77337,20541.38875,38530.97063,17435.9015,21672.49723,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2332.461961,17912.51535,22340.77448,23171.43052,25086.71753,26680.62643,30417.84999,27563.4632,29055.69118,24319.59496,24200.51758,18963.74584,25596.31758,18826.21961,22280.18678,22053.4867,25590.20965,23213.92277,18129.04235,7489.728478,23248.7978,3682.452576,11934.04321,6007.635362,15251.69845,27785.00295,25023.48631,21634.07581,24192.20719,17949.79351,5062.817487,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1905.933928,22500.47694,25664.80151,30276.58395,23829.81424,25012.82692,20762.47861,20310.63174,28442.89844,19983.75812,26207.2946,15398.11383,22243.90267,20526.49777,21027.45644,22641.34166,28639.80045,25108.1749,17793.52558,20336.54984,19886.79962,2279.940625,2539.70544,19708.25533,23337.66582,22013.54196,34664.92346,33069.83107,17271.93283,17892.48327,24493.99658,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1976.913733,21133.54281,22560.37422,23903.89075,23163.23565,21276.17559,25728.39014,12548.46593,26897.30087,15407.58894,31432.68983,13166.04582,33312.74481,18025.81772,16508.10568,15869.45849,22138.389,23798.99462,20379.74534,12477.70197,11485.83434,9795.819073,8726.253584,14069.89834,15990.66388,29877.2272,29257.36353,27013.30603,21438.7799,23458.75939,21701.98196,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1487.211052,22209.80859,22506.61746,24698.68357,23792.57478,23387.63104,23443.28603,12992.17958,28531.8227,18361.05302,26435.71102,11337.25894,27202.77325,20532.52094,19770.64841,21262.22055,25745.04821,23368.22247,19593.49855,14146.47138,11233.7498,6932.566614,3588.91743,19998.05189,19457.11001,26121.80426,30794.6023,30862.03904,27665.55668,19359.12084,19982.8184,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1980.258588,19605.31827,23069.76019,21781.98227,22386.20803,21779.89144,23203.52979,7881.331297,27384.42285,14958.79868,26871.59938,9178.350145,26108.60124,16944.106,16533.13634,18173.05116,25588.37425,21379.2777,17464.47563,14410.96183,9359.204699,8385.258915,7400.941674,13977.73635,19454.21078,25005.36554,29150.21119,29376.7107,19689.16827,18797.49355,21652.02191,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2074.980351,21011.62971,23204.69741,26748.63564,23623.39939,22570.43934,24320.52131,31993.05251,25918.47617,16255.13812,24222.05399,17025.69637,22058.08293,18838.08497,19482.85892,19458.31711,24006.50662,21322.87659,16054.61376,907.3379671,22606.12011,1982.992636,7468.699156,27055.8354,18852.11293,24999.57252,31462.75157,27160.71416,10725.87572,15542.3912,10633.97125,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2373.742839,20361.86319,26845.41135,31549.54521,29073.65567,33127.25623,25443.21976,11252.50478,35338.32961,3667.525106,22978.32327,4837.18158,26487.48722,20602.37717,22251.87105,29220.26983,10220.64118,19065.65484,14772.31664,0.626186431,3663.024386,87.36022949,5163.093586,6348.135331,12607.395,16955.17454,21924.8997,16456.18686,2408.386746,9197.229772,2440.918791,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2270.301711,14670.91561,19777.41406,23572.65451,21726.12129,22541.84926,22201.10509,34799.9911,23229.92947,31693.50381,19600.47564,19837.01134,18031.48892,15658.31874,17291.7884,18297.27492,13170.23614,14549.51354,10166.38374,nan,16094.15819,766.3696851,14549.38757,43509.36786,10147.73535,13016.05021,16074.1076,17788.49107,5409.151291,10133.30748,405.2369385,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2229.065635,12017.70604,22473.80856,26311.7197,24457.90062,28897.72798,26359.45056,16465.49864,30790.02332,20667.74747,14917.49994,20190.95239,21700.32112,16461.75178,21975.06853,25372.81032,7011.87033,9831.55408,8528.02407,168.1419364,15577.86234,876.2931153,6213.011336,1736.536745,7464.940789,20080.77205,8826.595221,7689.39747,36109.67503,6785.473755,36772.05899,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2066.492147,10052.89225,11097.08349,12368.71201,12726.95663,18191.37294,18400.29578,88776.47189,16908.16537,11655.42997,12241.94406,37475.2769,14102.322,10708.89519,17802.01627,13983.70788,32479.05386,27329.05151,14735.12961,956.9089556,7490.959678,553.7576248,7495.138062,1910.534107,12347.18109,21455.91864,20833.54886,13671.29849,17868.89971,17096.76172,26054.28435,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1964.424564,24014.84839,27447.44015,29053.05794,28686.21095,28936.70952,26137.16141,7649.370187,30886.19104,2269.821341,26372.78455,3546.797951,25130.38007,21573.1255,23144.80444,24855.23791,25955.42775,23539.50548,15511.31099,nan,3231.354629,303.1646733,1493.170549,7034.625046,22379.59419,19391.71924,32990.54538,30597.48847,1324.679735,14522.18619,700.720018,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1486.959816,20028.11031,20841.55252,22305.37117,21739.90339,21698.17429,21402.78925,11391.39994,26131.41945,16570.31763,24498.81107,9914.54875,24780.91943,18740.18124,18210.25483,19305.62438,23598.30347,20987.5855,17770.34063,12740.28665,9692.511374,6254.9435,2936.34924,18413.09137,17621.35051,23979.42384,27686.46543,27873.58978,24453.58216,17649.51645,18505.18091,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1780.146638,19549.11153,26119.60327,28961.25433,27213.03439,30489.50558,25038.11276,11214.45011,33487.04353,3256.302032,23593.7153,4546.004878,23362.93926,20090.83482,21117.07505,25776.67767,11536.78272,19130.60644,15821.44593,nan,3859.220944,nan,5058.528899,7634.41016,11573.18039,16345.90176,20016.75645,17730.53061,1480.933464,8482.267426,2181.149589,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2074.651814,19939.45127,21379.75493,24452.97994,22182.9713,22211.82718,22048.07625,31363.37296,23957.51871,14530.81666,21691.43999,14805.13161,19146.68014,17072.6554,18639.26603,18619.29041,22285.03291,20168.99367,14288.08723,11.85680743,20696.70061,990.6988008,5928.627138,27415.04475,18200.12757,21457.48138,29576.50983,25899.88719,8621.335968,13956.76176,8108.027008,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1883.398506,23996.10371,27229.63474,29057.61756,27940.52534,31959.49286,28520.48492,1151.67191,32746.91329,680.6775985,26560.99319,1046.482402,23934.75433,19877.17314,25215.5475,25745.56599,32056.98285,23823.83174,14511.15526,69.45718619,266.6587417,553.5795597,20.93463135,777.1318398,24089.23057,34330.233,36253.50086,35643.62318,588.3000791,13733.70419,57.6973877,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2205.384202,9077.599423,13547.80067,16141.48892,13954.67466,14252.6456,11890.1193,34256.3809,14916.0211,41325.47955,10944.67074,16445.67174,8965.946283,7828.03679,12910.46493,12578.89785,10761.01546,9824.737472,7662.363319,60732.75312,44197.03474,3043.115206,23149.85115,3306.467932,5944.652052,17853.12171,10445.60809,10865.36405,9069.328226,7084.407481,2046.767111,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1768.364124,18673.92944,14940.0899,19191.81847,16701.60273,14426.3916,16475.55435,67457.9876,19846.4535,11651.66717,20445.96185,20643.26848,19709.3026,11090.95613,10968.1891,12424.65611,10000.14491,15638.09197,14729.97728,6105.692099,23732.61713,2207.971031,44673.34856,6977.436978,9519.61945,20737.39554,18659.22746,13397.7452,10042.62793,13409.42287,18110.65043,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2202.040018,21930.36465,22007.31974,23068.54732,24417.91826,24255.87693,26257.01018,10751.71389,27347.63083,7535.611972,23995.61261,7272.550286,24391.71558,18225.3723,20700.32854,19502.89123,20757.69619,20891.37961,19208.78639,964.7999479,5396.653321,455.0982583,2786.263563,2700.280158,16059.40576,22268.255,28922.95729,25887.93714,12087.13646,14598.30171,7695.540588,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2205.718358,8236.301191,12363.77123,14650.52491,13367.29601,13347.93129,11664.32812,31298.42653,13790.48417,36814.74576,10272.40616,15084.87142,8982.543338,7516.805258,11960.81683,11729.74288,9747.463613,9104.759806,7248.326713,54630.38782,40355.23778,3068.316362,21019.41188,3326.26822,5969.464673,16332.68945,9681.136948,10757.89426,8803.006534,6943.115903,1886.871303,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1801.190897,9566.341016,13471.57132,16949.98531,17546.9259,18534.87468,19079.21079,46900.14282,19666.6626,16252.50713,13864.37776,23667.23462,8961.74164,9789.532809,9382.790071,16294.16599,11689.21565,10553.96199,5099.435525,nan,23345.794,nan,27649.63273,24824.62262,7196.458629,8762.722911,7540.599264,14177.55283,3.167899733,3346.411823,0.318339076,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1751.355541,9846.1452,14044.96653,16370.59255,15819.56776,16988.70244,18013.5246,23199.69569,19968.64047,31461.87806,12347.08451,23829.70653,15743.29066,11141.89266,14334.39464,14021.63784,8656.293562,9872.408936,8926.031609,4590.427196,17351.15984,2149.477161,6491.104331,5299.593177,8144.52103,19665.65819,10617.42579,8339.11258,34521.67016,7966.649382,52365.85693,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1976.274006,15388.95009,18887.88036,19942.85667,18556.85715,20206.1138,19951.754,8681.989462,22417.21658,15714.00768,19905.42229,7398.248224,19791.18621,15765.84351,17651.86098,15944.41955,22505.34625,18637.77221,14689.8273,8795.746715,7215.910413,2950.948787,1209.26433,15454.59825,15127.16805,21382.71375,23237.54494,22871.23115,24671.9948,12772.91499,15366.30332,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1807.338983,12847.28336,15368.64996,17968.40049,17067.67929,16655.89274,17434.77328,21879.36692,18496.69397,21065.67558,17652.90202,16213.2411,17924.42236,13250.28722,13635.33157,13440.24917,15027.07501,14268.9797,11610.50307,574.858355,13661.83013,3100.278467,13129.34908,21918.71043,10056.48103,15534.05979,16447.2259,16136.87019,10884.97588,11082.91628,4470.986368,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1801.384378,16005.23034,15869.87534,18873.10292,17025.31102,16844.07633,17647.34168,28288.86607,20052.90688,9489.854979,18609.59719,14260.89958,18789.39028,12794.02679,13046.26215,14069.79437,14831.28975,15634.74872,13043.92584,4368.048898,15531.87995,2101.634135,12022.12429,4725.290075,11807.30924,20201.10013,20420.91646,17560.10155,10014.24095,12706.49447,13185.34669,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
398.5261937,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,16139.9347,17159.83319,29705.14781,17456.14087,5875.505435,12623.54806,13147.37199,nan,5551.315602,3083.309043,nan,13467.18104,29806.62338,10226.2522,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1941.421475,12763.53255,15909.10684,16689.86232,18438.57318,23066.9567,22856.47015,9026.029528,22943.67401,10937.09428,16051.42929,6627.959327,18032.02661,13359.12165,19662.23002,16431.9632,26771.56976,20605.38376,15455.69099,2396.992299,4308.742735,449.5411935,1237.804145,4124.822832,12660.58355,20064.25472,23522.97319,20708.97318,20798.00317,11478.63552,7563.400472,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1841.238587,13048.43625,13512.85382,14345.41276,14859.8204,15026.08617,16270.38625,36016.13127,18504.87592,12023.74764,16052.00494,18065.20395,14911.93989,10131.45124,9885.501376,11903.58372,16267.35105,13698.89991,11107.85503,7816.121604,29183.11827,2212.94043,9335.072682,7967.750217,10718.99022,18883.44213,20801.3022,20539.93597,10751.58335,11968.2227,6269.590882,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1998.434512,11861.8076,19031.19923,23272.01106,19867.52473,21451.84052,13072.98583,12926.06091,21195.85997,9219.194787,15219.98375,9947.443805,14846.21251,13518.56549,15662.99755,17504.51231,12619.33277,12963.44526,8139.76006,nan,5447.774073,698.7951031,1235.991258,52351.86279,8755.622105,8908.16413,13020.29434,16034.73299,5163.243533,7760.400489,305.7047749,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2157.003764,15940.5798,17020.59685,18392.48723,18512.79047,18461.20916,19026.3895,11859.11038,21363.92492,9535.612541,17556.44309,7725.840341,18401.86243,14212.66458,15640.26106,16249.04916,12686.90585,14565.02007,12989.92642,1219.548657,7592.980034,2726.889314,8578.268418,3115.753819,11432.85498,17908.42004,18342.30582,15272.05374,12390.68201,11506.25391,12092.59597,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1957.441587,11474.82391,12002.89904,14870.94933,12318.95902,12490.04609,12769.97931,22825.12819,13235.02073,14911.41902,13198.4358,12332.30556,11563.51027,10321.46056,11610.62228,9761.227045,14583.7045,11952.09284,9172.343007,15190.47385,17528.26502,3019.070696,7119.935574,13643.86457,9170.384149,16839.83005,18172.76739,15125.20415,15254.72605,8863.540599,17849.53862,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
1784.348468,551.0189468,1290.804707,2184.30198,1743.196647,2377.439245,2804.21241,5160.526861,2001.303652,34145.50388,989.5573844,14233.09858,1964.752619,1125.690649,2380.94233,1835.580895,1813.326899,2325.252871,2068.888564,1404.684439,3798.483493,nan,34622.9386,480.2482249,678.481384,34011.66542,976.7618207,403.5798969,55072.62983,1279.698049,53364.44737,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2102.535891,4613.593649,6421.172609,8421.50308,4656.836262,6704.327858,3297.636766,30697.71819,7227.03316,11740.95572,5414.888505,20964.63395,6181.591836,4321.971203,5447.644844,5476.725188,8670.281398,12952.23001,9281.191183,7367.962163,16556.76752,7623.067578,15934.45751,9991.412047,3771.179833,16348.26961,5290.446145,6003.41969,32039.96553,12265.441,14173.38483,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
2293.130215,2885.868451,4762.852411,7099.001844,4569.512671,5533.003118,4146.896664,32074.20119,5690.816614,17996.41936,2927.886606,21606.04659,3913.485454,3727.486189,4650.427781,4118.773956,2715.962272,3032.942517,2196.303099,15313.78474,39554.17187,1258.284005,8041.887542,17840.88903,2596.258183,11566.38387,3149.792256,3398.065628,21588.86438,2428.387739,36668.57704,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
